pre_path,post_path,mapping_status,mapping_source,site_section,page_group,content_group,page_type,page_name,xlsx_notes,pre_in_crawl,pre_word_count,pre_indexable,pre_title,pre_h1,pre_has_text,pre_has_source,pre_has_embedding,post_in_crawl,post_word_count,post_indexable,post_title,post_h1,post_has_text,post_has_source,post_has_embedding
NA,/destinations/marrakech,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/mazatlan,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/melbourne,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/mexico-city,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/miami,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/middle-east,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/milan,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/moncton,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/mont-blanc,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/monte-carlo,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/montego-bay,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/montenegro,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/montreal,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/morocco,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/munich,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/myrtle-beach,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/nanaimo,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/naples,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/nashville,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/nassau,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/netherlands,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/new-brunswick,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/new-orleans,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/new-york,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/new-zealand,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/newfoundland-and-labrador,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/niagara-falls,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/nice,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/nova-scotia,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/nuremburg,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/oahu,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/ontario,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/orlando-walt-disney-world,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/osaka,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/oslo,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/ottawa,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/panama,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/panama-city,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/papeete,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/paris,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/passau,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/pattaya,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/penticton,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/peru,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/philippines,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/portland,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/porto,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/portugal,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/prague,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/preview-destination,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/prince-edward-island,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/puerto-vallarta,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/punta-arenas,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/quebec,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/quebec-city,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/quito,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/red-deer,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/resolute,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/reykjavik,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/riviera-maya,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/riviera-nayarit,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/rocky-mountains,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/rome,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/saint-martin,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/salzburg,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/samara,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/san-diego,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/san-francisco,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/san-jose-costa-rica,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/san-jose-del-cabo,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/san-jose-usa,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/santa-ana,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/santiago,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/saskatoon,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/scotland,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/seattle,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/shannon,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/singapore,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/slovenia,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/south-africa,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/south-dakota,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/southampton,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/spain,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/sri-lanka,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/st-john-s,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/st-maarten,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/st-pete-clearwater,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/strathmore,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/sun-peaks,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/switzerland,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/sydney,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/taiwan,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/tampa,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/thailand,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/tokyo,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/toronto,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/turkey,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/turks-and-caicos-islands,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/united-kingdom,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/ushuaia,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/vancouver-island,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/venice,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/vernon,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/vienna,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/vietnam,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/washington,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/whistler,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/windhoek,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/winnipeg,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/wyoming,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/yellowknife,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/yukon,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/zambia,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/zanzibar,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/zimbabwe,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/destinations/zurich,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/flights/westjet,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/hotels/staycation,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/maps-guides,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/member-perks,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/member-perks/airport-parking-discount,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/privacy-policy,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/restrictions-map,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/terms-and-conditions,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/things-to-do/accessible,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/things-to-do/bike,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/things-to-do/boat,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/things-to-do/bus-tours,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/things-to-do/couples,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/things-to-do/day-tours,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/things-to-do/family,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/things-to-do/friends,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/things-to-do/luxury,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/things-to-do/tours/luxury,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/things-to-do/walking-tours,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/things-to-do/wine-food,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/alexis-blackburn,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/alexis-jandrae-gopez,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/alisa-ivanytska,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/alisande-mcneish,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/allison-knaap,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/alyssa-wickman,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/angela-escarilla,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/ashley-reid,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/bev-draho,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/brad-novak,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/brianna-lowe,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/candace-paton,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/claire-maliphunte,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/colleen-hodgson,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/colleen-saltys,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/courtenay-cooper,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/crystal-pajunen,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/dalpreet-kaur-bindra,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/darlene-droboth,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/dave-zolis,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/deb-fong,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/deb-palichuk,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/denise-beierbach,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/denise-d-aversa,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/denise-madula,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/diana-bergh,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/diana-dzikowski,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/elaine-dyrda,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/emmerson-winslow,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/erica-dobashi,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/erin-thurston,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/fatima-laeeq,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/gil-donily,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/grace-hawrylak,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/hailey-matthews,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/hansen-yau,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/haylee-madison,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/heather-gibson,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/jane-walker,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/jean-irving,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/jen-fietz,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/jenifer-zacher-hollister,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/jesse-johnson,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/jordan-galdames,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/jordana-foran,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/joye-wichuk,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/justine-yee,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/karen-baker,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/karen-bukowicki,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/karen-claxton,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/karyn-gora,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/kat-strachan,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/kelly-dibben,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/kelsey-pruden,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/keren-gregg,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/kim-schacher,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/laila-tahan,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/laureen-aliberti,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/lauren-derzaph,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/lauren-gauthier,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/leann-lamontagna,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/leona-manna,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/leticia-leandro-barbosa,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/lindsay-dwernychuk,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/lindsay-hodgson,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/lois-clark,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/lori-niwa,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/lorissa-schmidt,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/ludy-mennie,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/lynsey-kendall,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/maria-blomme,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/mariana-vega-de-la-ossa,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/martha-colorado,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/megan-aylesworth,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/megan-looker,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/megan-schmidt,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/melanie-gatzke,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/myrna-contreras,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/nery-medina,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/nicole-deibert,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/oleksandra-petrenko,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/oleksandra-zorgach,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/paul-gilmore,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/prudence-lobarbio,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/quinn-o-hara,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/ramona-lisell,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/rosetta-giampa,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/rruchi-bhatnaggar,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/sandra-vanderwal,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/shannon-reidy,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/sharol-zalaski,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/shauna-dube,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/shawnda-beaudoin,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/shelli-evans,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/siraj-paudyal,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/skylar-sawatzky,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/sophia-david,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/sophie-wiseman,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/stephanie-robichaud,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/stephanie-supino,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/suzanne-tesanovic,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/sylvia-wells,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/taj-kaur,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/tammy-allen,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/tanya-wilms,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/tierney-monaghan,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/tori-nielsen,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/tracey-zipp,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/vesna-bozunovic,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/vikram-chahil,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/vince-jackman,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-agents/yuliia-kyselova,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-deals,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-insurance,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-insurance/emergency-travel-medical,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-insurance/snowbirds,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-insurance/trip-cancellation,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/travel-insurance/visitors-to-canada,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/ama-travel-departures,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/canyon-spirit,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/cie-tours,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/couples,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/disney/disney-aulani,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/disney/disney-cruise-line,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/intrepid,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/ski-and-snowboard,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-journey-through-the-netherlands-belgium-france-canals-champagne-culture-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-journey-through-the-netherlands-belgium-france-canals-champagne-culture-featuring-the-keukenhof-tulip-gardens-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-portrait-of-india-2026-09-30,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-portrait-of-india-2027-01-06,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-sicilian-odyssey,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-week-in-copenhagen-oslo,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-week-in-ireland,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-week-in-japan,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-week-in-japan-with-hakone,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-week-in-london-and-paris,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-week-in-mexico-city-and-oaxaca-2026-10-10,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-week-in-mexico-city-and-oaxaca-2027-01-16,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-week-in-naples-capri-amalfi,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-week-in-nova-scotia,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-week-in-piedmont,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-week-in-portugal,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-week-in-puglia,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-week-in-scotland,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-week-in-spain,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-week-in-switzerland,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-week-in-the-amalfi-coast-capri-rome,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-week-in-the-french-riviera-provence-and-paris,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-week-in-tuscany-umbria,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/a-week-in-venice-florence-rome,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/abu-dhabi,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/active-alps,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/active-austrian-alps,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/active-canada-canoeing-quebecs-rivers-lakes,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/active-swiss-alps,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/active-west-coast-canada-discovery,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/adriatic-escape,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/adriatic-treasures-croatia-to-venice,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/adventures-across-iceland,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/adventures-in-costa-rica,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/aegean-voyage-athens-to-istanbul-northbound-2026-04-22,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/aegean-voyage-athens-to-istanbul-northbound-2027-04-07,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/aegean-voyage-istanbul-to-athens-southbound-2026-04-13,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/aegean-voyage-istanbul-to-athens-southbound-2027-04-14,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/african-safari-kenya-and-tanzania-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/alaska-america-s-last-frontier-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/alaska-america-s-last-frontier-2027,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/alaska-and-the-yukon,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/alaska-call-of-the-wild,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/alaska-discovery-land-cruise-featuring-a-7-night-holland-america-cruise-2026-2026-05-20,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/alaska-discovery-land-cruise-featuring-a-7-night-holland-america-cruise-2026-2026-09-02,NEW,,,,,,,,,,,,,,,,,,,,,,,
